date,flow_almadale_mean,flow_almadale_max,flow_almadale_min,rain_rangiwahia_total,rain_cheltenham_total,rain_halcombe_total,rain_mangaone_valley_total,rain_rangiwahia_maxhr,rain_cheltenham_maxhr,rain_halcombe_maxhr,rain_mangaone_valley_maxhr,wt_almadale_mean,wt_almadale_max,wt_almadale_min,flow_almadale_mean_lag1,flow_almadale_max_lag1,flow_almadale_min_lag1,rain_rangiwahia_total_lag1,rain_cheltenham_total_lag1,rain_halcombe_total_lag1,rain_mangaone_valley_total_lag1,rain_rangiwahia_maxhr_lag1,rain_cheltenham_maxhr_lag1,rain_halcombe_maxhr_lag1,rain_mangaone_valley_maxhr_lag1,wt_almadale_mean_lag1,wt_almadale_max_lag1,wt_almadale_min_lag1,flow_almadale_mean_lag2,flow_almadale_max_lag2,flow_almadale_min_lag2,rain_rangiwahia_total_lag2,rain_cheltenham_total_lag2,rain_halcombe_total_lag2,rain_mangaone_valley_total_lag2,rain_rangiwahia_maxhr_lag2,rain_cheltenham_maxhr_lag2,rain_halcombe_maxhr_lag2,rain_mangaone_valley_maxhr_lag2,wt_almadale_mean_lag2,wt_almadale_max_lag2,wt_almadale_min_lag2,flow_almadale_mean_lag3,flow_almadale_max_lag3,flow_almadale_min_lag3,rain_rangiwahia_total_lag3,rain_cheltenham_total_lag3,rain_halcombe_total_lag3,rain_mangaone_valley_total_lag3,rain_rangiwahia_maxhr_lag3,rain_cheltenham_maxhr_lag3,rain_halcombe_maxhr_lag3,rain_mangaone_valley_maxhr_lag3,wt_almadale_mean_lag3,wt_almadale_max_lag3,wt_almadale_min_lag3,rain_heavy_count_7d,flow_high_count_7d,ecoli_cfu,label
2025-01-07,1834550.27,29275.14,18733.26,24.48,0.55,0.0,0.0,1.0,0.0,0.0,0.0,12.37,13.22,12.01,1913191.25,32499.56,18429.32,15.53,12.65,16.01,9.54,3.5,0.5,0.0,0.0,12.81,14.3,11.41,2826716.82,54638.11,11034.43,29.66,9.9,6.2,9.99,3.0,3.5,6.0,3.0,13.44,15.41,12.35,836286.83,11034.43,9218.34,26.83,23.11,13.95,17.71,6.5,5.0,5.5,6.0,15.69,16.74,14.43,0.0,2.0,413.99999999999994,0.0
2025-01-14,465760.71,5781.82,4988.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.97,19.93,12.61,536448.63,6712.77,5724.06,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.37,17.05,13.85,633286.99,8039.37,6712.77,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,16.67,19.06,14.56,794375.8,10523.26,8039.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55,20.09,13.27,0.0,2.0,19.999999999999996,0.0
2025-01-22,250872.22,2986.67,2790.53,,0.0,,0.0,0.0,0.0,0.0,0.0,21.57,26.14,17.42,263455.95,3135.4,2968.44,,0.0,,0.0,0.0,0.0,0.0,0.0,20.85,25.74,16.59,277110.4,3308.84,3079.03,,0.0,,0.0,0.0,0.0,0.0,0.0,20.56,24.8,17.34,292762.99,3504.74,3269.74,,0.0,,0.0,0.0,0.0,0.0,0.0,20.67,25.12,17.02,0.0,0.0,10.000000000000002,0.0
2025-01-28,422004.07,8403.45,2488.78,,2.2,,1.82,0.0,0.5,0.0,0.0,19.99,22.42,17.79,195778.55,2522.0,2150.07,,19.81,,12.26,2.5,1.5,0.5,1.0,20.99,22.21,19.95,191283.33,2267.57,2150.07,,0.0,,0.0,6.0,7.0,8.5,3.5,22.28,25.04,19.08,201529.76,2391.55,2237.59,,0.0,,0.0,0.0,0.0,0.0,0.0,21.41,24.72,18.83,0.0,0.0,358.9999999999999,0.0
2025-01-30,241112.65,3189.08,2472.32,,,,,4.5,3.5,2.5,4.0,18.49,21.0,15.75,368885.82,6016.27,3189.08,,,,,0.0,0.0,0.0,0.0,18.31,22.56,14.58,422004.07,8403.45,2488.78,,2.2,,1.82,0.0,0.5,0.0,0.0,19.99,22.42,17.79,195778.55,2522.0,2150.07,,19.81,,12.26,2.5,1.5,0.5,1.0,20.99,22.21,19.95,0.0,0.0,40.8,0.0
2025-02-04,285164.57,3583.22,3041.85,,,,,0.0,0.0,0.0,0.0,20.88,25.21,16.7,344209.8,4488.35,3583.22,,,,,0.0,0.0,0.0,0.0,21.3,24.81,18.85,540393.59,9915.41,4488.35,,,,,0.0,0.0,0.0,0.5,20.08,22.43,18.11,857865.15,20055.42,2857.74,,,,,0.5,0.0,0.0,0.0,18.51,19.49,17.38,0.0,0.0,41.00000000000001,0.0
2025-02-11,184278.9,2187.4,2061.47,,,,,0.0,0.0,0.0,0.0,22.63,27.33,19.07,191660.29,2274.95,2144.7,,,,,0.0,0.0,0.0,0.0,21.95,26.33,18.6,197981.79,2334.92,2230.81,,,,,0.0,0.0,0.0,0.0,21.64,26.04,17.94,205518.6,2442.94,2289.82,,,,,0.0,0.0,0.0,0.0,21.67,26.23,17.64,0.0,0.0,98.00000000000004,0.0
2025-02-18,153007.21,1810.94,1718.21,,,,,0.5,3.0,2.5,4.5,22.05,26.71,18.94,154096.93,1822.74,1752.66,,,,,0.0,0.0,0.0,0.0,21.13,23.73,19.17,156275.47,1846.46,1764.23,,,,,0.0,0.0,0.0,0.0,21.64,26.51,18.0,161459.52,1918.78,1799.2,,,,,0.0,0.0,0.0,0.0,21.66,26.8,17.55,0.0,0.0,159.99999999999994,0.0
2025-02-20,218018.83,3060.4,2144.7,,,,,0.0,0.0,0.0,0.5,20.22,22.21,18.32,209289.64,3408.0,1752.66,,,,,0.0,0.5,0.0,0.5,21.63,23.49,19.98,153007.21,1810.94,1718.21,,,,,0.5,3.0,2.5,4.5,22.05,26.71,18.94,154096.93,1822.74,1752.66,,,,,0.0,0.0,0.0,0.0,21.13,23.73,19.17,0.0,0.0,136.4,0.0
2025-02-25,180344.83,2260.16,1918.78,,,,,0.0,0.0,0.0,0.0,20.22,25.11,16.29,233028.54,3388.01,2245.45,,,,,0.0,0.0,0.0,0.0,18.92,22.1,16.61,282520.95,4761.0,1918.78,,,,,0.0,0.0,0.0,0.0,18.96,22.39,16.28,165441.93,1968.0,1858.39,,,,,0.0,0.0,0.0,0.0,19.7,21.85,17.83,0.0,0.0,72.99999999999999,0.0
2025-03-05,147563.52,2190.62,1432.49,,,,,3.0,0.5,0.5,0.5,19.35,20.51,17.88,128123.35,1516.01,1432.49,,,,,6.5,4.5,5.0,8.5,21.33,25.15,19.1,132286.1,1571.0,1484.09,,,,,0.0,0.0,0.0,0.0,20.82,24.13,18.71,137587.43,1644.95,1537.73,,,,,0.0,0.0,0.0,0.0,21.24,24.31,18.94,0.0,0.0,9804.000000000007,1.0
2025-03-11,213440.27,2682.83,2345.85,,,,,0.0,0.0,0.0,0.0,17.72,21.79,13.97,249580.34,3295.46,2682.83,,,,,0.0,0.0,0.0,0.0,16.97,19.91,14.42,250174.64,3253.09,2624.21,,,,,0.5,0.5,0.0,0.5,16.46,18.71,14.41,344940.57,4980.25,3209.51,,,,,3.5,9.5,0.0,1.5,16.23,19.93,12.64,0.0,0.0,133.99999999999997,0.0
2025-03-13,177100.74,2092.05,1981.61,,,,,0.0,0.0,0.0,0.0,18.22,21.05,16.69,191669.8,2345.85,2076.0,,,,,1.0,4.0,0.5,3.0,17.31,19.37,15.15,213440.27,2682.83,2345.85,,,,,0.0,0.0,0.0,0.0,17.72,21.79,13.97,249580.34,3295.46,2682.83,,,,,0.0,0.0,0.0,0.0,16.97,19.91,14.42,0.0,0.0,62.4,0.0
2025-03-18,141916.09,1683.45,1583.04,,,,,1.5,2.5,6.0,2.0,18.78,21.28,16.7,146741.18,1736.38,1644.95,,,,,0.0,0.0,0.0,0.0,18.02,20.14,16.51,152008.77,1819.19,1696.51,,,,,0.0,0.0,0.0,0.0,17.52,19.72,15.65,163739.52,1997.06,1777.27,,,,,0.0,0.0,0.0,0.0,17.23,21.6,13.49,0.0,0.0,95.99999999999999,0.0
2025-03-25,201905.2,2435.91,2241.38,,,,,2.0,0.5,0.5,0.5,17.72,18.92,16.91,239279.18,3209.51,2417.68,,,,,1.5,2.0,1.0,2.0,17.9,20.56,16.25,329292.86,4264.31,3209.51,,,,,0.0,0.0,0.0,0.0,16.95,18.54,15.28,410039.02,5583.83,4193.12,,,,,0.0,0.0,0.0,0.0,17.06,20.29,14.59,0.0,0.0,98.00000000000004,0.0
2025-04-01,179851.67,2207.43,1951.06,,,,,0.0,0.0,0.0,0.0,17.48,20.64,14.75,215127.56,2782.71,2190.62,,,,,0.0,0.0,0.0,0.0,16.91,19.69,14.36,226656.05,2948.19,2241.38,,,,,0.0,0.0,0.0,0.0,17.11,20.15,14.22,195320.31,2472.69,2108.2,,,,,0.0,0.0,0.0,0.0,17.74,19.79,16.46,1.0,0.0,801.0000000000003,1.0
2025-04-09,337301.21,4408.31,3295.46,,,,,1.5,0.5,0.5,0.5,15.08,16.27,14.0,248254.18,3295.46,2702.58,,,,,3.5,2.5,5.0,4.5,16.94,18.88,15.62,268189.44,3445.63,2782.71,,,,,3.0,0.5,0.5,0.5,17.67,19.89,15.74,205545.53,3489.08,1951.06,,,,,4.0,1.0,1.0,1.0,18.4,20.8,16.93,0.0,0.0,624.0000000000001,1.0
2025-04-10,649406.11,11082.99,3982.79,,,,,0.0,0.0,0.0,0.0,13.91,15.48,12.6,337301.21,4408.31,3295.46,,,,,1.5,0.5,0.5,0.5,15.08,16.27,14.0,248254.18,3295.46,2702.58,,,,,3.5,2.5,5.0,4.5,16.94,18.88,15.62,268189.44,3445.63,2782.71,,,,,3.0,0.5,0.5,0.5,17.67,19.89,15.74,0.0,0.0,105.99999999999997,0.0
2025-04-15,191538.33,2310.59,2140.84,,,,,0.0,0.0,0.0,0.0,15.48,18.28,13.12,211562.96,2624.21,2275.77,,,,,0.0,0.0,0.0,0.0,14.54,17.43,11.89,246881.08,3142.71,2624.21,,,,,0.0,0.0,0.0,0.0,15.1,16.75,13.48,307029.92,4099.04,3120.66,,,,,0.0,0.0,0.0,0.0,15.4,17.59,13.15,0.0,0.0,19.999999999999996,0.0
2025-04-23,521321.91,6955.25,5264.97,,,,,0.5,1.0,0.0,0.0,15.82,17.12,14.84,331426.77,5370.3,3359.46,,,,,3.0,5.0,0.0,5.5,16.03,17.3,15.44,365680.02,5108.77,3598.74,,,,,7.5,8.5,3.5,6.0,17.09,18.92,15.04,607641.36,9684.95,5082.95,,,,,0.0,0.0,0.0,0.0,15.94,18.06,14.08,0.0,1.0,3254.999999999999,1.0
2025-04-29,186496.42,2241.38,2076.0,,,,,0.0,0.0,3.0,0.0,14.85,16.83,13.35,203219.67,2472.69,2207.43,,,,,0.0,0.0,0.5,0.5,14.25,16.47,12.05,226929.15,2803.01,2454.24,,,,,0.0,0.0,0.0,0.0,13.0,14.79,11.12,264501.36,3359.46,2782.71,,,,,0.0,0.0,0.0,0.0,12.33,14.55,10.11,0.0,0.0,31.0,0.0
2025-05-15,394792.38,4702.76,4456.78,,,,,0.0,0.0,0.0,0.0,12.21,13.57,11.0,424042.64,5186.6,4653.09,,,,,1.0,0.0,0.0,0.5,11.62,12.66,10.74,481922.02,6050.31,5134.65,,,,,0.5,0.5,0.0,0.0,10.45,12.0,8.66,619232.4,9142.44,6050.31,,,,,0.0,0.0,0.0,0.0,10.73,12.17,9.45,0.0,0.0,34.00000000000001,0.0
2025-06-12,533783.8,8603.19,5057.18,,,,,1.0,3.5,2.5,1.5,9.51,10.77,8.17,470786.14,5746.5,5238.79,,,,,1.0,5.5,4.5,4.0,7.66,8.57,6.25,498223.97,5856.14,5692.04,,,,,0.5,0.5,0.0,0.5,8.48,9.63,7.21,529088.34,6448.25,5801.2,,,,,0.5,0.0,0.0,0.0,7.44,8.5,6.47,0.0,0.0,125.19999999999996,0.0
2025-07-17,2740035.59,76904.34,5160.6,,,,,1.0,0.5,0.5,1.0,9.57,10.33,8.29,456199.11,5503.31,5108.77,,,,,8.5,2.5,1.0,0.5,9.9,11.01,8.77,493288.1,5828.64,5449.93,,,,,0.5,0.5,2.5,2.0,9.37,10.12,8.44,532524.03,6985.73,5801.2,,,,,0.5,0.5,0.5,0.5,9.24,10.02,8.04,0.0,0.0,384.0,0.0
2025-08-14,590375.7,7868.96,5449.93,,,,,0.5,0.0,0.0,0.0,8.3,9.71,6.98,475992.21,5692.04,5317.51,,,,,0.5,0.0,0.5,0.0,8.53,9.94,7.28,,0.0,0.0,,,,,0.5,0.0,0.0,0.5,7.52,8.91,6.09,,,,,,,,0.5,1.5,0.5,2.5,7.16,8.45,6.21,0.0,0.0,12.4,0.0
2025-09-11,1004233.2,13522.47,11118.7,,,,,0.5,0.0,0.5,0.0,9.86,11.39,8.79,1137387.0,14577.37,11913.88,,,,,4.0,3.0,1.5,5.0,8.62,10.64,6.42,1484693.79,19593.18,14537.75,,,,,0.0,0.0,0.0,0.0,8.16,9.96,6.2,1835566.24,31634.04,17583.46,,,,,0.0,0.0,0.0,0.0,8.8,10.92,7.22,0.0,4.0,221.60000000000002,0.0
2025-10-23,1177421.99,25440.19,8671.69,,,,,5.5,6.0,4.5,5.5,13.92,16.21,11.98,637396.5,8671.69,6985.73,,,,,0.0,0.0,0.0,0.0,14.28,15.18,13.58,671601.29,8298.54,7263.36,,,,,5.0,5.0,6.0,3.5,13.42,15.02,11.25,695531.54,8467.05,7707.03,,,,,0.0,0.5,0.5,0.0,14.34,16.27,13.19,0.0,1.0,110.00000000000004,0.0
2025-11-05,547761.33,6624.78,6022.39,,,,,0.0,0.0,0.0,0.0,16.56,19.44,14.31,607510.81,7420.17,6595.17,,,,,0.0,0.0,0.0,0.0,16.52,19.87,13.18,688710.12,8399.43,7388.66,,,,,0.0,0.0,0.0,0.0,15.49,17.98,13.02,818832.06,10167.47,8399.43,,,,,0.0,0.0,0.0,0.0,14.75,18.0,11.98,0.0,0.0,19.999999999999996,0.0
2025-11-12,416825.45,4954.72,4360.07,,,,,1.5,2.0,2.5,2.0,17.6,18.93,16.4,373220.87,4408.31,4240.52,,,,,0.5,1.5,0.0,0.5,17.76,19.59,15.34,390547.0,4653.09,4384.16,,,,,3.5,0.5,0.5,2.5,18.91,22.79,15.04,416661.64,5005.83,4628.34,,,,,0.0,0.0,0.0,0.0,19.29,23.01,16.1,0.0,0.0,108.00000000000003,0.0
2025-11-13,384080.88,4727.69,4264.31,,,,,0.5,0.5,1.0,0.5,17.2,20.81,14.38,416825.45,4954.72,4360.07,,,,,1.5,2.0,2.5,2.0,17.6,18.93,16.4,373220.87,4408.31,4240.52,,,,,0.5,1.5,0.0,0.5,17.76,19.59,15.34,390547.0,4653.09,4384.16,,,,,3.5,0.5,0.5,2.5,18.91,22.79,15.04,0.0,0.0,63.99999999999998,0.0
2025-11-19,336987.26,4075.67,3777.31,,,,,5.5,4.5,2.5,3.5,19.26,21.55,16.44,374823.36,4727.69,4029.11,,,,,0.0,0.0,0.0,0.0,18.89,23.32,14.47,539658.47,8908.09,4727.69,,,,,0.0,0.0,0.0,0.0,17.51,21.72,13.79,393131.29,8808.22,4336.04,,,,,0.0,0.0,0.0,0.0,17.22,20.56,14.78,0.0,0.0,158.00000000000003,0.0
2025-11-26,287984.43,3402.43,3274.25,,,,,0.0,0.0,0.0,0.0,19.63,21.99,16.68,295062.8,3532.76,3316.73,,,,,0.0,0.0,0.0,0.0,19.82,23.0,17.59,303646.84,3598.74,3402.43,,,,,1.0,0.0,0.0,0.0,20.21,23.08,18.36,327434.99,4005.92,3576.69,,,,,0.0,0.0,0.0,0.0,21.46,25.49,17.97,0.0,0.0,41.00000000000001,0.0
2025-12-03,238597.69,2906.16,2624.21,,,,,9.0,9.5,11.5,7.5,20.03,25.54,15.9,255429.76,3120.66,2864.57,,,,,0.0,0.0,0.0,0.0,18.77,20.78,16.97,245620.1,3012.05,2742.43,,,,,0.0,1.0,1.0,1.0,20.02,23.49,16.61,264269.47,3232.0,2843.94,,,,,1.5,3.0,1.0,2.5,20.61,24.82,17.05,0.0,0.0,355.00000000000006,0.0
2025-12-10,177995.4,2141.67,1967.38,,,,,0.0,0.0,0.0,0.0,23.3,28.4,19.02,194917.22,2356.75,2110.58,,,,,0.0,0.0,0.0,0.0,21.58,25.1,17.93,224228.95,2854.55,2356.75,,,,,0.0,0.0,0.0,0.0,21.76,26.45,18.32,288578.07,3949.61,2854.55,,,,,0.0,0.0,0.0,0.0,19.4,23.56,15.98,1.0,0.0,19.999999999999996,0.0
2025-12-17,139158.78,1667.37,1507.0,,,,,1.0,4.5,4.0,2.5,19.77,21.8,17.9,140251.4,1655.93,1579.24,,,,,3.5,1.5,2.0,1.0,22.6,27.3,18.9,143573.17,1690.51,1611.0,,,,,0.0,0.0,0.0,0.0,21.0,26.5,16.1,148581.04,1749.84,1667.37,,,,,0.0,0.0,0.0,0.0,19.96,24.2,16.1,0.0,0.0,261.99999999999994,0.0
2025-12-22,269856.36,3517.75,2878.15,,,,,0.0,0.0,0.0,0.0,18.61,22.4,15.4,221516.47,3443.89,2082.35,,,,,0.5,1.0,0.5,1.0,18.35,22.1,15.3,201006.12,2432.53,2153.4,,,,,1.0,0.0,0.0,0.0,18.42,20.8,17.0,225036.44,2670.25,2432.53,,,,,2.5,1.0,0.5,0.5,18.73,22.2,15.7,0.0,0.0,187.00000000000003,0.0
2025-12-29,287076.59,3771.37,3028.97,,,,,0.5,0.5,1.0,0.5,19.81,24.6,15.4,285790.0,3567.55,3139.37,,,,,0.0,0.0,0.0,0.0,18.14,19.9,16.2,353302.92,4898.59,3567.55,,,,,8.0,3.5,0.5,4.0,19.06,21.1,16.9,715441.49,16176.51,4898.59,,,,,0.5,3.0,3.0,1.5,18.91,22.8,15.5,0.0,0.0,121.00000000000003,0.0
2026-01-07,282540.83,3567.55,2963.8,,,,,0.0,0.0,0.0,0.0,20.67,24.7,17.0,360854.3,5100.25,3567.55,,,,,0.0,0.0,0.0,0.0,20.29,24.8,16.1,447044.27,6750.14,4063.59,,,,,0.0,0.0,0.0,0.0,19.19,23.2,15.4,382566.2,4870.0,4090.84,,,,,0.0,0.0,0.0,0.0,18.52,20.8,17.0,1.0,1.0,95.99999999999999,0.0
2026-01-14,180762.65,2432.53,1806.04,,,,,1.0,0.0,0.0,0.0,21.73,26.6,17.5,154043.38,1822.44,1710.54,,,,,0.0,0.0,0.0,0.0,21.76,25.1,19.4,163641.28,1976.25,1741.82,,,,,4.0,0.5,1.0,1.0,22.32,27.3,18.3,179862.69,2153.4,1958.61,,,,,0.0,0.0,0.0,0.0,21.64,24.9,19.1,0.0,0.0,62.99999999999999,0.0
2026-01-22,1067169.2,16697.7,10474.55,,,,,1.0,2.0,2.5,1.0,15.38,16.4,14.4,1647853.3,23944.32,14944.47,,,,,2.0,1.5,2.0,1.5,15.47,17.3,14.6,1450513.0,26830.37,2814.84,,,,,0.5,0.0,0.0,0.0,16.89,18.6,15.4,261788.16,3468.4,2835.85,,,,,0.5,0.0,0.0,0.5,17.24,18.8,16.1,2.0,1.0,328.0000000000001,0.0
2026-01-28,3237740.76,72605.08,17984.74,,,,,0.0,0.0,0.0,0.0,14.74,15.9,13.0,2072991.79,28688.84,18574.32,,,,,0.5,0.0,1.0,0.5,14.69,16.4,13.0,1721260.94,28081.99,16306.19,,,,,12.5,0.5,0.5,1.5,15.0,17.0,13.2,1342857.42,29248.58,12728.98,,,,,4.0,1.5,0.5,1.5,16.06,17.4,14.5,1.0,4.0,486.99999999999994,0.0
2026-02-04,412814.66,5630.78,4118.21,,,,,0.5,0.5,1.5,1.0,19.78,21.5,18.7,377703.47,4630.43,4201.0,,,,,5.0,1.0,3.5,1.0,19.26,20.6,17.4,437867.05,5511.39,4630.43,,,,,2.0,0.0,0.0,0.0,20.77,24.1,18.0,530323.59,6750.14,5511.39,,,,,0.0,0.0,0.0,0.0,20.7,23.9,18.1,0.0,1.0,1050.0,1.0
2026-02-11,231162.28,2773.09,2530.02,,,,,0.0,0.0,0.0,0.0,21.73,25.6,18.4,252149.47,3072.86,2752.34,,,,,0.0,0.0,0.0,0.0,21.02,25.0,17.5,279543.8,3395.23,3028.97,,,,,0.0,0.0,0.0,0.0,21.33,24.8,18.5,314869.69,3902.48,3371.07,,,,,0.0,0.0,0.0,0.0,20.75,23.9,18.1,0.0,0.0,62.99999999999999,0.0
2026-02-18,4112650.9,102984.45,25989.03,,,,,0.0,0.5,0.0,0.5,13.91,15.9,12.2,16121396.44,331524.22,9132.78,,,,,0.0,0.0,0.0,0.5,12.76,14.0,12.2,568214.63,9132.78,6055.37,,,,,13.0,8.0,4.0,7.0,16.23,18.3,14.0,1071969.19,21947.86,6947.68,,,,,14.5,14.5,8.5,10.5,19.51,22.0,18.3,3.0,1.0,613.0000000000001,1.0
2026-02-24,289975.92,3745.49,2985.43,,,,,0.0,0.0,0.0,0.0,17.83,21.0,14.8,365579.24,4779.3,3745.49,,,,,0.0,0.0,0.0,0.0,17.19,19.1,15.8,484666.65,6427.63,4749.3,,,,,0.0,0.0,0.0,0.0,16.75,19.7,13.9,677094.53,9311.94,6365.06,,,,,0.0,0.0,0.0,0.0,16.84,18.7,15.3,0.0,3.0,98.00000000000004,0.0
2026-03-04,432932.23,5153.55,4893.95,,,,,0.5,0.0,0.0,0.0,14.06,15.8,12.6,406838.79,4991.98,4559.93,,,,,1.5,0.5,0.5,1.5,15.81,17.7,14.1,406181.22,4836.23,4577.71,,,,,2.5,1.5,1.0,1.0,18.78,21.5,16.7,431406.23,5133.04,4817.17,,,,,0.0,0.0,0.0,0.5,18.13,21.7,14.6,0.0,0.0,146.0,0.0
2026-03-12,335489.51,3911.41,3829.29,,,,,0.0,0.0,0.0,0.0,16.5,19.2,14.2,347668.22,4217.62,3883.77,,,,,0.0,0.0,0.0,0.0,17.11,19.9,15.2,358520.17,4217.62,4082.81,,,,,0.0,0.0,0.0,0.0,17.35,18.9,16.0,357377.0,4187.2,4068.16,,,,,0.5,0.0,0.0,0.0,18.0,19.1,17.1,0.0,0.0,95.99999999999999,0.0
2026-03-18,355536.02,4310.48,3939.31,,,,,0.0,0.0,0.0,0.0,18.66,21.8,15.5,403877.92,5215.65,4294.84,,,,,0.0,0.0,0.0,0.0,18.03,21.0,15.3,594413.61,10223.87,5215.65,,,,,0.0,0.0,0.0,0.0,17.4,20.5,14.6,661331.92,14982.87,3842.81,,,,,0.0,0.0,0.0,0.0,19.25,21.2,16.2,1.0,0.0,62.99999999999999,0.0
2026-03-25,282816.58,3290.88,3252.03,,,,,0.0,0.0,0.0,0.0,17.06,18.8,15.1,285567.35,3330.41,3271.37,,,,,0.0,0.0,0.0,0.0,17.41,20.9,14.2,294384.64,3443.0,3300.69,,,,,0.0,0.0,0.0,0.0,16.79,20.1,13.7,302336.1,3548.59,3432.51,,,,,0.0,0.0,0.0,0.0,16.55,19.6,13.7,0.0,0.0,98.00000000000004,0.0
2026-04-01,283676.41,3360.53,3204.39,,,,,0.0,0.0,0.0,0.0,17.48,20.0,15.7,278676.52,3252.03,3204.39,,,,,0.0,0.0,0.0,0.0,18.33,19.7,17.3,283663.29,3370.67,3213.84,,,,,1.5,0.5,0.0,0.0,18.55,20.0,17.1,311049.61,3870.05,3370.67,,,,,0.0,0.0,0.0,0.0,19.34,21.5,17.4,0.0,0.0,147.99999999999994,0.0
2026-04-08,294330.32,4913.38,2953.87,,,,,2.0,1.5,1.0,2.0,16.18,16.9,15.2,257708.16,3005.46,2953.87,,,,,0.5,0.0,0.0,0.0,16.58,19.7,13.9,260745.79,3031.65,2979.53,,,,,0.0,0.0,0.0,0.0,16.98,19.9,15.0,263833.68,3075.92,3022.89,,,,,0.0,0.0,0.0,0.0,16.29,19.0,13.9,0.0,0.0,295.0000000000001,0.0
2026-04-15,1012015.83,14982.87,9098.46,,,,,3.5,1.5,3.5,3.5,14.24,15.3,13.3,2623344.45,60140.48,12801.13,,,,,4.5,1.0,1.0,2.0,14.45,15.2,14.0,1227770.4,70638.37,3166.97,,,,,3.5,3.0,4.5,4.0,17.69,19.7,15.2,287547.13,3466.0,3223.33,,,,,7.0,4.5,4.5,6.0,16.56,18.9,14.1,0.0,1.0,159.99999999999994,0.0
2026-04-22,4263826.33,75441.52,12360.29,,,,,1.0,0.5,0.0,0.5,10.67,12.3,9.7,1063520.97,15057.77,10822.75,,,,,5.5,0.5,1.0,4.0,12.38,13.4,12.0,1776224.64,44392.41,7436.17,,,,,4.5,1.0,3.0,5.5,13.66,14.2,13.1,634586.68,8228.8,6710.15,,,,,7.5,3.0,5.5,7.0,13.68,14.8,12.4,1.0,1.0,1539.0000000000002,1.0
2026-04-30,507329.24,6197.01,5583.0,,,,,3.5,1.0,0.0,2.5,12.23,13.1,11.5,571409.85,7095.73,6173.35,,,,,0.0,0.0,0.0,0.0,12.17,13.8,10.3,659903.89,8228.8,7069.53,,,,,0.0,0.0,0.0,0.0,11.68,13.5,10.0,778768.56,9839.54,8228.8,,,,,0.0,0.0,0.0,0.0,10.79,12.4,9.2,0.0,2.0,97.0,0.0
